slug,title,published_at,category,priority,content_type,source_count,path
20260604-b9162f,"한국 정부, 북한 핵물질 생산공장 공개 '비확산체제 도전'으로 규정",2026-06-04T09:42:46.641975+00:00,threats,P2,wire,1,articles/2026-06/20260604-b9162f/
20260604-69aa72,"우크라이나 방공망, 5월 러시아 드론 3,500대 격추",2026-06-04T09:45:52.707296+00:00,operations,P2,wire,1,articles/2026-06/20260604-69aa72/
20260604-8a14af,"AI·레이더·컨테이너 발사대 결합… 록히드마틴, 샤헤드급 공격 드론 실사격 요격 입증",2026-06-04T09:48:48.237372+00:00,tech,P2,original,1,articles/2026-06/20260604-8a14af/
20260604-f51fe3,"우크라이나 드론, 상트페테르부르크 인근 러시아 스테레구시치급 초계함 격중",2026-06-04T09:55:16.255251+00:00,operations,P2,wire,1,articles/2026-06/20260604-f51fe3/
20260604-75f537,"한국 국방·산업부, KF-21 보라매 양산 가속화 협력…방산수출 TF 신설",2026-06-04T09:58:22.713093+00:00,defense_policy,P3,wire,1,articles/2026-06/20260604-75f537/
20260604-2a197d,호르무즈 해상안보 임무 대비하는 영국 해군… 라임베이함 준비 강화,2026-06-04T09:58:23.387859+00:00,operations,P3,wire,1,articles/2026-06/20260604-2a197d/
20260604-c95777,2030년 AI 패권 목표 중국… 국내 기업 간 경쟁 심화,2026-06-04T09:58:23.689789+00:00,geopolitics,P2,wire,1,articles/2026-06/20260604-c95777/
20260604-077682,"북한 무기 밀수 연루 러시아 선박, 인도 항구 입항",2026-06-04T09:58:23.92274+00:00,threats,P2,wire,1,articles/2026-06/20260604-077682/
20260604-7ca745,"폴란드, 우크라이나·벨라루스 국경 저고도 공역 3개월 폐쇄",2026-06-04T13:33:53.842324+00:00,geopolitics,P2,wire,1,articles/2026-06/20260604-7ca745/
20260604-538686,"미국, 한·일 조선소 군함 도입 추진… 2027년 예산에 18.5억 달러 반영",2026-06-04T13:40:27.973823+00:00,weapons,P2,wire,1,articles/2026-06/20260604-538686/
20260604-945a1c,"러시아, 월 100발 탄도미사일 발사 능력 보유 중 – 우크라이나 정보당국",2026-06-04T13:47:04.072513+00:00,threats,P2,wire,1,articles/2026-06/20260604-945a1c/
20260604-e164cd,"필리핀 살락닙 2026 훈련, 작전계획 공동 수립으로 미·필 SOF 상호운용성 강화",2026-06-04T13:50:25.668097+00:00,operations,P2,original,1,articles/2026-06/20260604-e164cd/
20260604-d06854,"록히드마틴, GRIZZLY 컨테이너 발사기서 Sanctum C-UAS 첫 발사 성공",2026-06-04T13:53:46.628217+00:00,weapons,P2,wire,1,articles/2026-06/20260604-d06854/
20260604-c71d7b,우크라이나 드론전 격화… 러시아와의 소모전 심화,2026-06-04T13:53:47.119223+00:00,operations,P3,wire,1,articles/2026-06/20260604-c71d7b/
20260604-5d5736,"우크라이나군, 점령지 호를리우카 상공 드론 통제권 확보",2026-06-04T14:32:34.046095+00:00,operations,P2,wire,1,articles/2026-06/20260604-5d5736/
20260604-bd8e3f,"네덜란드, 우크라이나 지원용 전투로봇 생산시설 가동",2026-06-04T14:35:31.567147+00:00,weapons,P2,wire,1,articles/2026-06/20260604-bd8e3f/
20260604-9b228a,"콜롬비아 무장단체, 드론으로 정부 공중통제 도전",2026-06-04T14:35:31.996998+00:00,threats,P3,wire,1,articles/2026-06/20260604-9b228a/
20260604-2da1ab,"사이버 위협 집단, 취약점 발견·악용법 공개 교육… 방어 공백 노린다",2026-06-04T14:35:32.394452+00:00,threats,P3,wire,1,articles/2026-06/20260604-2da1ab/
20260604-2e184d,"안두릴, 이스라엘 포 시스템과 연합… 미 육군 지상전력 현대화 사업 수주 경쟁",2026-06-04T15:33:15.337279+00:00,weapons,P2,wire,1,articles/2026-06/20260604-2e184d/
20260604-2bc7aa,시리아 화학무기 은폐 시설 적발… 국제검사단 수십 곳 발견,2026-06-04T15:33:15.729872+00:00,threats,P3,wire,1,articles/2026-06/20260604-2bc7aa/
20260604-a57686,"미 해군 항모 시어도어 루즈벨트, 무인 해킹 드론 첫 배치",2026-06-04T15:33:16.167227+00:00,operations,P2,wire,1,articles/2026-06/20260604-a57686/
20260604-e924c2,북한 순천 지역 군사시설 분석… 38노스 프로젝트 앤스라사이트 공개,2026-06-04T15:33:16.441544+00:00,threats,P2,wire,1,articles/2026-06/20260604-e924c2/
20260604-f9cd5a,"미 국방부 사이버방위사령부, 핵심 기반시설 방어 태스크포스 구성 추진",2026-06-04T15:36:54.360021+00:00,defense_policy,P2,wire,1,articles/2026-06/20260604-f9cd5a/
20260604-00cd3b,"미한 해군, 포항 인근서 연합 기뢰전 훈련 종료…탐지·제거 능력 점검",2026-06-04T18:37:14.555446+00:00,operations,P2,wire,1,articles/2026-06/20260604-00cd3b/
20260604-6a68c1,네덜란드서 우크라이나 무인지상차량 생산 개시… 밀렘·VDL 디펜텍 협력,2026-06-04T18:40:13.596558+00:00,weapons,P2,wire,1,articles/2026-06/20260604-6a68c1/
20260604-110b8c,"NATO 전투기, 발트해 상공서 러시아 항공기 6대 요격",2026-06-04T18:45:22.321963+00:00,operations,P3,wire,1,articles/2026-06/20260604-110b8c/
20260604-1c8bc0,"노스럽그루먼, 미군 검증 지상레이더 국제시장 공략",2026-06-04T18:45:22.636+00:00,weapons,P3,wire,1,articles/2026-06/20260604-1c8bc0/
20260604-c59e4c,중국의 대만 통일 시간표… 미국 전략가들 '힘의 균형 변화' 분석,2026-06-04T18:45:22.86273+00:00,geopolitics,P3,wire,1,articles/2026-06/20260604-c59e4c/
20260604-6f425e,상하이라 대화 불참한 중국… 역내 안보포럼 외면의 신호,2026-06-04T18:45:23.163315+00:00,geopolitics,P3,wire,1,articles/2026-06/20260604-6f425e/
20260604-6be0c4,중국의 링크드인 활용 스파이 모집 경고… 미국·동맹국 공동 성명,2026-06-04T18:45:23.375549+00:00,threats,P2,wire,1,articles/2026-06/20260604-6be0c4/
20260604-e1c8a6,"미 해병대 애슐랜드 태스크포스, 4개월 인도태평양 배치 완료",2026-06-04T18:45:24.90326+00:00,operations,P3,wire,1,articles/2026-06/20260604-e1c8a6/
20260604-099ebe,"우크라이나 무인항공기부대, 도네츠크 공항 러시아군 드론 운용팀 타격",2026-06-04T18:45:25.349177+00:00,operations,P3,wire,1,articles/2026-06/20260604-099ebe/
20260604-52ea16,"러시아, 반정부 해커 집단 2곳에 '극단주의' 낙인 추진",2026-06-04T18:45:25.559128+00:00,threats,P2,wire,1,articles/2026-06/20260604-52ea16/
20260604-dc665b,"미국, 알래스카서 다국적 공중전 훈련 개시… 2,100명 참가",2026-06-04T18:45:25.849388+00:00,operations,P3,wire,1,articles/2026-06/20260604-dc665b/
20260604-71878a,시리아 화학무기 은폐 의혹 재부상… 국제검사단 미신고 시설 적발,2026-06-04T19:00:54.089584+00:00,threats,P2,wire,1,articles/2026-06/20260604-71878a/
20260604-1f891b,"중국의 일본 압박 전략, 미국의 '억제력' 시험 중",2026-06-04T19:00:54.445272+00:00,geopolitics,P3,wire,1,articles/2026-06/20260604-1f891b/
20260604-0c1846,"북핵 고도화 속 전작권 전환…미 전문가들 ""억제·증원·핵 조율 필수""",2026-06-04T21:36:20.73065+00:00,alliance,P2,wire,1,articles/2026-06/20260604-0c1846/
20260604-5cbd05,"북한, 중국산 중고 유조선 취득 정황…유엔 제재 위반 우려",2026-06-04T21:39:07.756851+00:00,threats,P2,wire,1,articles/2026-06/20260604-5cbd05/
20260604-b4962d,"우크라이나, 6월 4일 러시아군과 224회 교전… 포크롭스크 지역 집중 공세",2026-06-04T21:42:08.423982+00:00,operations,P2,wire,1,articles/2026-06/20260604-b4962d/
20260604-e489d1,"소총탄으로 드론 격추… 미 해병대, 분산탄 방식 대드론 탄약 개발 추진",2026-06-04T21:45:09.592204+00:00,weapons,P2,wire,1,articles/2026-06/20260604-e489d1/
20260604-1cf05b,"우크라이나, 저가 방공미사일 개발 추진… 패트리엇 대체 목표",2026-06-04T21:45:09.813573+00:00,weapons,P2,wire,1,articles/2026-06/20260604-1cf05b/
20260604-14a319,"미 하원, 핵추진 전함 프로그램의 조선산업 영향 평가 요구",2026-06-04T21:45:10.14166+00:00,defense_policy,P3,wire,1,articles/2026-06/20260604-14a319/
20260604-dd3f1b,레바논 평화협상 흔드는 헤즈볼라… 미국 중재 휴전안 거부,2026-06-04T21:45:10.446812+00:00,geopolitics,P2,wire,1,articles/2026-06/20260604-dd3f1b/
20260604-047b19,글로벌 위협 감시의 사각지대 메우는 정보 동맹… 미국도 혼자선 한계,2026-06-04T21:45:10.670602+00:00,geopolitics,P3,wire,1,articles/2026-06/20260604-047b19/
20260604-9131db,딥페이크·프롬프트 인젝션 공격 확산… 가트너 '방어 강화' 경고,2026-06-04T21:45:10.970923+00:00,tech,P3,wire,1,articles/2026-06/20260604-9131db/
20260604-c8aa74,호주-UAE 방위협력 심화… 기존 동맹 밖 전략적 파트너십 추진,2026-06-04T21:45:11.188145+00:00,alliance,P3,wire,1,articles/2026-06/20260604-c8aa74/
20260604-ad4da2,"중국 사이버범죄 조직 TA4922, 동아시아 넘어 글로벌 공격 확대",2026-06-04T22:03:19.664353+00:00,threats,P2,wire,1,articles/2026-06/20260604-ad4da2/
20260605-0ef5b2,"미 해병대 UH-1 헬기, 드론 통제 플랫폼으로 전환… 저비용 무인기 통합 운영",2026-06-05T00:34:57.346585+00:00,weapons,P2,wire,1,articles/2026-06/20260605-0ef5b2/
20260605-5c48de,라이넥스 전투차량·함정·방공체계 수주한 라인메탈… 루마니아와 57억 유로 계약,2026-06-05T00:38:12.451241+00:00,industry,P2,wire,1,articles/2026-06/20260605-5c48de/
20260605-13dd69,"미 공군, MQ-9 리퍼 후속기 개발 추진… 모듈식·저비용 설계 방향",2026-06-05T00:40:25.315097+00:00,weapons,P2,wire,1,articles/2026-06/20260605-13dd69/
20260605-46d7e6,"트럼프, 팔란티어 최고기술책임자를 CISA 국장 후보로 검토",2026-06-05T00:40:26.136086+00:00,defense_policy,P2,wire,1,articles/2026-06/20260605-46d7e6/
20260605-3214e7,NPM 공급망 노린 러스트 기반 악성코드 'IronWorm' 적발,2026-06-05T00:40:26.407382+00:00,threats,P2,wire,1,articles/2026-06/20260605-3214e7/
20260605-2e301c,"유럽, 우크라이나 드론 지원에 16억 유로 투입… 2026년 상반기 무인기 전력화 가속",2026-06-05T03:35:23.191274+00:00,alliance,P2,wire,1,articles/2026-06/20260605-2e301c/
20260605-e3386e,"다영역 공유상황인식 실증… 코브라 골드 2026, TAK 플랫폼 다국적 연동 첫 적용",2026-06-05T03:38:36.071872+00:00,operations,P2,original,1,articles/2026-06/20260605-e3386e/
20260605-528750,"시진핑 중국 국가주석, 7년 만에 북한 국빈 방문",2026-06-05T03:41:39.03012+00:00,geopolitics,P2,wire,1,articles/2026-06/20260605-528750/
20260605-b8fe67,"미 공군, 항공기 수요 급증에 생산 능력 '한계'… 2027년 108대 신규 도입 계획",2026-06-05T03:41:39.359169+00:00,weapons,P3,wire,1,articles/2026-06/20260605-b8fe67/
20260605-21e447,"미 하원 국방위, F-22 랩터 2032년까지 운용 의무화",2026-06-05T03:41:39.697482+00:00,weapons,P3,wire,1,articles/2026-06/20260605-21e447/
20260605-3eaf39,"이스라엘 대법원, 팔레스타인 수감자 국제적십자위원회 방문 금지 조치 무효화",2026-06-05T03:41:40.236414+00:00,geopolitics,P2,wire,1,articles/2026-06/20260605-3eaf39/
20260605-f986df,우크라이나 전선 하루 273건 교전… 포크롭스크·훌리아이폴레 지역 격전,2026-06-05T06:32:16.305156+00:00,operations,P2,wire,1,articles/2026-06/20260605-f986df/
20260605-d41005,"우크라이나 방공, 러시아 드론 198대 격추… 야간 대규모 공습 격퇴",2026-06-05T06:33:03.9366+00:00,operations,P2,wire,1,articles/2026-06/20260605-d41005/
20260605-d85b53,"올해 샹그릴라 대화, 북한 논의 부재… 한국 국방력 중심 논의",2026-06-05T06:33:38.077982+00:00,geopolitics,P3,wire,1,articles/2026-06/20260605-d85b53/
20260605-77b943,동남아 정보전 주도권 놓친 AUKUS… 중국 영향력 확대 우려,2026-06-05T06:33:38.440569+00:00,geopolitics,P3,wire,1,articles/2026-06/20260605-77b943/
20260605-79e3bf,필리핀 저항운동 분석한 비정규전 사례 연구서 출간,2026-06-05T06:33:38.680898+00:00,history,P3,wire,1,articles/2026-06/20260605-79e3bf/
20260605-f06b7b,"이스라엘, 레바논 휴전 중에도 공습 계속… 헤즈볼라 합의 거부",2026-06-05T06:33:39.218603+00:00,geopolitics,P2,wire,1,articles/2026-06/20260605-f06b7b/
20260605-fde376,시스코 SD-WAN 관리자 제로데이 취약점 공격 악용 경고,2026-06-05T06:33:39.533313+00:00,tech,P2,wire,1,articles/2026-06/20260605-fde376/
20260605-a52d98,우크라이나 상트페테르부르크 드론 공격… 푸틴의 전쟁 통제력 약화 신호,2026-06-05T06:33:39.794078+00:00,operations,P3,wire,1,articles/2026-06/20260605-a52d98/
20260605-d22655,영국 방위사업 체계의 구조적 위기… 동맹국들의 우려 커져,2026-06-05T06:33:40.113081+00:00,defense_policy,P3,wire,1,articles/2026-06/20260605-d22655/
20260605-c1ba7e,"일본, 무인 상륙돌격장갑차 개발 추진… 해상작전에 MUM-T 도입",2026-06-05T09:35:19.027101+00:00,weapons,P2,wire,1,articles/2026-06/20260605-c1ba7e/
20260605-45e6ef,"미 육군, 박격포 사격통제 안드로이드 앱 전군 도입",2026-06-05T09:38:39.534397+00:00,weapons,P2,wire,1,articles/2026-06/20260605-45e6ef/
20260605-0af9f9,"미 공군 신형 스카이레이더 II 공격기, 무장 탑재 문제 해결 추진",2026-06-05T09:38:39.876271+00:00,weapons,P3,wire,1,articles/2026-06/20260605-0af9f9/
20260605-7cfc07,"터키 아셀산, 자살 무인잠수정 킬리치 에페스 훈련서 공개",2026-06-05T09:38:40.13258+00:00,weapons,P3,wire,1,articles/2026-06/20260605-7cfc07/
20260605-baee57,"우크라이나식 해상드론, 루마니아 최대 항구서 자폭",2026-06-05T10:01:31.683813+00:00,operations,P2,wire,1,articles/2026-06/20260605-baee57/
20260605-122816,우크라이나 지원법 통과한 미 하원… 80억 달러 군사금융 승인,2026-06-05T10:07:19.33785+00:00,alliance,P2,wire,1,articles/2026-06/20260605-122816/
20260605-b31ac8,"미 육군, 사이버 혁신전 센터 설립… 민간 업체와 작전 부대 협력 강화",2026-06-05T10:07:19.626034+00:00,tech,P2,wire,1,articles/2026-06/20260605-b31ac8/
20260605-ce9ab3,"미얀마 군부, 러시아 지원으로 사이버시티 프로젝트 부활 추진",2026-06-05T11:01:08.658674+00:00,geopolitics,P3,wire,1,articles/2026-06/20260605-ce9ab3/
20260605-9f3b74,"미 하원 위원회, F-22 랩터 2032년까지 퇴역 금지 의결",2026-06-05T11:01:09.022708+00:00,weapons,P3,wire,1,articles/2026-06/20260605-9f3b74/
20260605-9998b7,"미국, 램제트 추진 PrSM 미사일 4차 개량형 비행시험 추진",2026-06-05T11:01:09.3976+00:00,weapons,P2,wire,1,articles/2026-06/20260605-9998b7/
20260605-b9aa97,"펜타곤의 신규 혁신 체계, 실제 성과 낼 수 있을까",2026-06-05T11:01:09.780516+00:00,defense_policy,P3,wire,1,articles/2026-06/20260605-b9aa97/
20260605-a08c89,"미 육군, 스팅어 대체 차세대 단거리 방공미사일 1만1000발 도입 추진",2026-06-05T12:34:31.418438+00:00,weapons,P2,wire,1,articles/2026-06/20260605-a08c89/
20260605-f17ac0,미 국방부 AI 우위 약화 우려… 공개 모델 로직 유출 위험,2026-06-05T12:34:31.76217+00:00,tech,P2,wire,1,articles/2026-06/20260605-f17ac0/
20260605-15ca74,대만 통일 후 통치 준비하는 중국… '그림자 정부' 구성 검토,2026-06-05T12:34:32.004523+00:00,geopolitics,P2,wire,1,articles/2026-06/20260605-15ca74/
20260605-b5da7c,"호주, 미국 현역 핵잠수함 3척 인수… AUKUS 전략 재편",2026-06-05T12:34:32.388098+00:00,alliance,P2,wire,1,articles/2026-06/20260605-b5da7c/
20260605-088162,휴전 선언 후에도 계속되는 이스라엘-헤즈볼라 교전… 레바논 남부 긴장 고조,2026-06-05T12:34:32.616998+00:00,operations,P2,wire,1,articles/2026-06/20260605-088162/
20260605-542fd2,"미군, 인도양서 제재 대상 유조선 나포… 해상 통제 강화",2026-06-05T13:01:22.022432+00:00,operations,P2,wire,1,articles/2026-06/20260605-542fd2/
20260605-730546,트럼프급 전함 건조가 핵추진함 사업 지연 초래할 우려… 미 의회 해군에 입증 요구,2026-06-05T13:01:22.484106+00:00,weapons,P2,wire,1,articles/2026-06/20260605-730546/
20260605-eaf966,블루오리진 로켓 폭발로 드러난 미국 국방우주 공급망 취약성,2026-06-05T13:01:22.788035+00:00,defense_policy,P3,wire,1,articles/2026-06/20260605-eaf966/
20260605-07b225,"영국 해군, 항모 기반 무인전투기 시연 추진… 내년 말 비행시험 목표",2026-06-05T13:01:23.244519+00:00,weapons,P2,wire,1,articles/2026-06/20260605-07b225/
20260605-3cb917,"인지전, 심리전과의 경계 모호… 미군 전문가 '독립 영역' 논쟁 제기",2026-06-05T13:01:23.579623+00:00,doctrine,P3,wire,1,articles/2026-06/20260605-3cb917/
20260605-0defae,"우크라이나 해상드론, 러시아 전자전에 제어 상실…루마니아 해역 표류",2026-06-05T13:01:23.950012+00:00,operations,P3,wire,1,articles/2026-06/20260605-0defae/
20260605-068aec,"프랑스, 라팔에서 차세대 공대공미사일 초음속 발사 성공",2026-06-05T13:31:37.977879+00:00,weapons,P2,wire,1,articles/2026-06/20260605-068aec/
20260605-22b637,"호주, 자체 개발 자주포 첫 실사격 성공… 생산에서 운용까지 수개월",2026-06-05T13:34:35.250386+00:00,weapons,P2,wire,1,articles/2026-06/20260605-22b637/
20260605-d546f4,미국의 동맹국 무기 판매 지연… 공급국 신뢰도 하락,2026-06-05T13:34:35.507919+00:00,alliance,P2,wire,1,articles/2026-06/20260605-d546f4/
20260605-30cfb6,"우크라이나, 아조프해 러시아 화물선 5척 격침… 루마니아 드론 공격 인정",2026-06-05T13:34:36.357902+00:00,operations,P2,wire,1,articles/2026-06/20260605-30cfb6/
20260605-dc646c,루마니아 항구 드론 폭발… 우크라이나 전쟁 NATO 영토 확산 우려,2026-06-05T13:34:36.605174+00:00,geopolitics,P2,wire,1,articles/2026-06/20260605-dc646c/
20260605-832ae4,"미 육군, CBRN 감지 드론 45대 이상 도입… 테레다인 FLIR에 1,120만 달러 계약",2026-06-05T14:31:18.068139+00:00,weapons,P2,wire,1,articles/2026-06/20260605-832ae4/
